split,source,source_rel_id,group,image_path,dest_image,num_boxes
train,roboflow_traffic_sign_yolo26,train/2_png.rf.rJSsCBEmbWp41K8W2QSs,roboflow_traffic_sign_yolo26/train/2_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/2_png.rf.rJSsCBEmbWp41K8W2QSs.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__2_png.rf.rJSsCBEmbWp41K8W2QSs__15edef1a4c4b.png,1
train,roboflow_traffic_sign_yolo26,train/12_jpg.rf.LW3NledW88MDUAUMw1lL,roboflow_traffic_sign_yolo26/train/12_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/12_jpg.rf.LW3NledW88MDUAUMw1lL.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__12_jpg.rf.LW3NledW88MDUAUMw1lL__2be8602e2c25.jpg,3
train,roboflow_indian_traffic_sign_yolo26,train/81037_jpg.rf.MGALZTw7zV5r5v7lqVms,roboflow_indian_traffic_sign_yolo26/train/81037_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/81037_jpg.rf.MGALZTw7zV5r5v7lqVms.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__81037_jpg.rf.MGALZTw7zV5r5v7lqVms__0af4424d1704.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/62027_jpg.rf.PEywwhUk2VYRnFde4Etp,roboflow_indian_traffic_sign_yolo26/train/62027_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/62027_jpg.rf.PEywwhUk2VYRnFde4Etp.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__62027_jpg.rf.PEywwhUk2VYRnFde4Etp__eafa9aab5ddb.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/23033_jpg.rf.7cJaUP1WItJeDEsd1LDy,roboflow_indian_traffic_sign_yolo26/train/23033_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/23033_jpg.rf.7cJaUP1WItJeDEsd1LDy.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__23033_jpg.rf.7cJaUP1WItJeDEsd1LDy__d6b50da984d0.jpg,1
train,github_abhay,highquality_16k/HYD-2018-06-11_13-14-41/0002700,github_abhay/highquality_16k/HYD-2018-06-11_13-14-41,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-11_13-14-41/0002700.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__HYD-2018-06-11_13-14-41__0002700__1e07fba0cd1a.jpg,3
train,roboflow_indian_traffic_sign_yolo26,train/25154_jpg.rf.PhNSxnRntoxB7tle3oMq,roboflow_indian_traffic_sign_yolo26/train/25154_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/25154_jpg.rf.PhNSxnRntoxB7tle3oMq.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__25154_jpg.rf.PhNSxnRntoxB7tle3oMq__bff870edf0bf.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/42050_jpg.rf.Ca3XUtKrDM5vYKUbp7GR,roboflow_indian_traffic_sign_yolo26/train/42050_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/42050_jpg.rf.Ca3XUtKrDM5vYKUbp7GR.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__42050_jpg.rf.Ca3XUtKrDM5vYKUbp7GR__e180d6b4c03c.jpg,1
train,roboflow_traffic_sign_yolo26,train/345_png.rf.vT3CmU68f2v4dNL0XzdV,roboflow_traffic_sign_yolo26/train/345_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/345_png.rf.vT3CmU68f2v4dNL0XzdV.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__345_png.rf.vT3CmU68f2v4dNL0XzdV__a4b7746c9352.png,1
train,github_abhay,highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000600,github_abhay/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000600.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-05-11_13-42-30_sideLeft_left__0000600__1fae1b5143ee.jpg,3
train,github_abhay,highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000960,github_abhay/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000960.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-05-11_13-42-30_sideLeft_left__0000960__5e10cdb470bd.jpg,1
train,github_abhay,highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000915,github_abhay/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000915.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-05-11_13-42-30_sideLeft_left__0000915__a3cdbe32961f.jpg,1
train,github_abhay,highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0006900,github_abhay/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0006900.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-05-11_13-42-30_sideLeft_left__0006900__ae6f7ab58c07.jpg,2
train,github_abhay,highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000195,github_abhay/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000195.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-05-11_13-42-30_sideLeft_left__0000195__9be7e2756687.jpg,2
train,github_abhay,highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000465,github_abhay/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000465.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-05-11_13-42-30_sideLeft_left__0000465__830d181be8f5.jpg,2
train,github_abhay,highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0001365,github_abhay/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0001365.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-05-11_13-42-30_sideLeft_left__0001365__164a92c54c0b.jpg,1
train,github_abhay,highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000420,github_abhay/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000420.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-05-11_13-42-30_sideLeft_left__0000420__a11b102be9d6.jpg,1
train,github_abhay,highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0007125,github_abhay/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0007125.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-05-11_13-42-30_sideLeft_left__0007125__e4860b0c0194.jpg,1
train,github_abhay,highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0005865,github_abhay/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0005865.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-05-11_13-42-30_sideLeft_left__0005865__b3228410c72a.jpg,3
train,github_abhay,highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000645,github_abhay/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000645.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-05-11_13-42-30_sideLeft_left__0000645__b281d508b0c6.jpg,2
train,github_abhay,highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000690,github_abhay/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-05-11_13-42-30_sideLeft_left/0000690.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-05-11_13-42-30_sideLeft_left__0000690__4140500e084b.jpg,2
train,roboflow_indian_traffic_sign_yolo26,train/70092_jpg.rf.5VPr1XMqoQHL477JPUUY,roboflow_indian_traffic_sign_yolo26/train/70092_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/70092_jpg.rf.5VPr1XMqoQHL477JPUUY.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__70092_jpg.rf.5VPr1XMqoQHL477JPUUY__3fd19fbe3bd9.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/68042_jpg.rf.EewIEGSo83Z4iciI1hN1,roboflow_indian_traffic_sign_yolo26/train/68042_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/68042_jpg.rf.EewIEGSo83Z4iciI1hN1.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__68042_jpg.rf.EewIEGSo83Z4iciI1hN1__5e9d9eac874a.jpg,1
train,roboflow_traffic_sign_yolo26,train/167_png.rf.6byoTPElrVLs6j4dfrNk,roboflow_traffic_sign_yolo26/train/167_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/167_png.rf.6byoTPElrVLs6j4dfrNk.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__167_png.rf.6byoTPElrVLs6j4dfrNk__b9cec8e63166.png,1
train,roboflow_indian_traffic_sign_yolo26,train/41025_jpg.rf.sJx6nMaepUi6MEbYwm9d,roboflow_indian_traffic_sign_yolo26/train/41025_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/41025_jpg.rf.sJx6nMaepUi6MEbYwm9d.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__41025_jpg.rf.sJx6nMaepUi6MEbYwm9d__7a352adbe3a5.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/13009_jpg.rf.pcmBy2qJ6SpdYs86PsUs,roboflow_indian_traffic_sign_yolo26/train/13009_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/13009_jpg.rf.pcmBy2qJ6SpdYs86PsUs.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__13009_jpg.rf.pcmBy2qJ6SpdYs86PsUs__6d550e68d939.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/75014_jpg.rf.QArm9MRpiS6XRddvQXi1,roboflow_indian_traffic_sign_yolo26/train/75014_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/75014_jpg.rf.QArm9MRpiS6XRddvQXi1.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__75014_jpg.rf.QArm9MRpiS6XRddvQXi1__50e80f04a069.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/25122_jpg.rf.NriFsABHFDY9AOyjQfvo,roboflow_indian_traffic_sign_yolo26/train/25122_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/25122_jpg.rf.NriFsABHFDY9AOyjQfvo.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__25122_jpg.rf.NriFsABHFDY9AOyjQfvo__8c2829f24e49.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/44140_jpg.rf.ObUryOkCReTKIahVYxb7,roboflow_indian_traffic_sign_yolo26/train/44140_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/44140_jpg.rf.ObUryOkCReTKIahVYxb7.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__44140_jpg.rf.ObUryOkCReTKIahVYxb7__49253c826843.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/47055_jpg.rf.5uH7GpjIdLC7sgp0YAw6,roboflow_indian_traffic_sign_yolo26/train/47055_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/47055_jpg.rf.5uH7GpjIdLC7sgp0YAw6.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__47055_jpg.rf.5uH7GpjIdLC7sgp0YAw6__bea1f890941a.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/18108_jpg.rf.LbIX42SZ7aGvqfXEjJuR,roboflow_indian_traffic_sign_yolo26/train/18108_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/18108_jpg.rf.LbIX42SZ7aGvqfXEjJuR.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__18108_jpg.rf.LbIX42SZ7aGvqfXEjJuR__93054c72dc40.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/26081_jpg.rf.blxoTvn07xFFrxVrhm1K,roboflow_indian_traffic_sign_yolo26/train/26081_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/26081_jpg.rf.blxoTvn07xFFrxVrhm1K.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__26081_jpg.rf.blxoTvn07xFFrxVrhm1K__ea6c77500e51.jpg,1
train,github_abhay,highquality_16k/BLR-2018-06-06_16-00-01/0007562,github_abhay/highquality_16k/BLR-2018-06-06_16-00-01,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-06_16-00-01/0007562.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-06_16-00-01__0007562__fc00f8b1fb61.jpg,1
train,github_abhay,highquality_16k/BLR-2018-06-06_16-00-01/0003600,github_abhay/highquality_16k/BLR-2018-06-06_16-00-01,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-06_16-00-01/0003600.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-06_16-00-01__0003600__3a549730c939.jpg,1
train,github_abhay,highquality_16k/BLR-2018-06-06_16-00-01/0000299,github_abhay/highquality_16k/BLR-2018-06-06_16-00-01,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-06_16-00-01/0000299.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-06_16-00-01__0000299__b8ad03ea5eb9.jpg,1
train,github_abhay,highquality_16k/BLR-2018-06-06_16-00-01/0002929,github_abhay/highquality_16k/BLR-2018-06-06_16-00-01,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-06_16-00-01/0002929.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-06_16-00-01__0002929__e30b2f5bc0ae.jpg,1
train,github_abhay,highquality_16k/BLR-2018-06-06_16-00-01/0000899,github_abhay/highquality_16k/BLR-2018-06-06_16-00-01,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-06_16-00-01/0000899.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-06_16-00-01__0000899__5665cb6fb64c.jpg,2
train,github_abhay,highquality_16k/BLR-2018-06-06_16-00-01/0002399,github_abhay/highquality_16k/BLR-2018-06-06_16-00-01,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-06_16-00-01/0002399.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-06_16-00-01__0002399__103f105bf7c3.jpg,1
train,github_abhay,highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left/0007185,github_abhay/highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left/0007185.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__HYD-2018-06-15_12-35-11_frontNear_left__0007185__f6e1b1621091.jpg,1
train,github_abhay,highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left/0001560,github_abhay/highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left/0001560.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__HYD-2018-06-15_12-35-11_frontNear_left__0001560__6c6841c960b8.jpg,1
train,github_abhay,highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left/0004860,github_abhay/highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left/0004860.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__HYD-2018-06-15_12-35-11_frontNear_left__0004860__742d20222107.jpg,1
train,github_abhay,highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left/0001410,github_abhay/highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left/0001410.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__HYD-2018-06-15_12-35-11_frontNear_left__0001410__13eb080f59be.jpg,1
train,github_abhay,highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left/0001335,github_abhay/highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left/0001335.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__HYD-2018-06-15_12-35-11_frontNear_left__0001335__bf957c68b091.jpg,1
train,github_abhay,highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left/0000210,github_abhay/highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/HYD-2018-06-15_12-35-11_frontNear_left/0000210.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__HYD-2018-06-15_12-35-11_frontNear_left__0000210__2a45af70e8da.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/48034_jpg.rf.zUgDFsgnrq6sZrSuIFGN,roboflow_indian_traffic_sign_yolo26/train/48034_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/48034_jpg.rf.zUgDFsgnrq6sZrSuIFGN.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__48034_jpg.rf.zUgDFsgnrq6sZrSuIFGN__455f929da482.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/25065_jpg.rf.nukZIr2DH1olkSx07mhT,roboflow_indian_traffic_sign_yolo26/train/25065_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/25065_jpg.rf.nukZIr2DH1olkSx07mhT.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__25065_jpg.rf.nukZIr2DH1olkSx07mhT__98957a826c8f.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/62086_jpg.rf.ZYnDRXHy8Zybf9BN6BDT,roboflow_indian_traffic_sign_yolo26/train/62086_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/62086_jpg.rf.ZYnDRXHy8Zybf9BN6BDT.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__62086_jpg.rf.ZYnDRXHy8Zybf9BN6BDT__919af5656c83.jpg,1
